#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCplot_event.7;[Root.GetTitledFirstName], хорошо, что у нас есть общая заинтересованность в этом вопросе, передаю вам подарок в знак моей доброй воли. С уважением, [From.GetTitledFirstName];;;;;;;;;;;;;x
EVTOPTAplot_event.7;Вы меня убедили;;;;;;;;;;;;;x
EVTOPTBplot_event.7;Это слишком рискованно;;;;;;;;;;;;;x
EVTDESCplot_event.8;[From.GetTitledFirstName] и его агенты продолжают убеждать меня. Они приводят убедительные агрументы для вступления в сговор, но хотят получить мою помощь в ближайшее время.;;;;;;;;;;;;;x
EVTDESCplot_event.9;[Root.GetTitledFirstName], я считаю, что работать вместе ради наших общих интересов - это правильно. Я вер[From.GetNaEn] вам и нашей цели. С уважением, [From.GetTitledFirstName];;;;;;;;;;;;;x
EVTOPTAplot_event.9;[From.GetSheHeCap] поступает мудро;;;;;;;;;;;;;x
EVTDESCplot_event.10;[Root.GetTitledFirstName], я решил[From.GetEndA], что заговор против персоны [From.Liege.GetTitledFirstName] не в моих интересах. Я не желаю, чтобы ваши агенты приходили ко мне снова. С уважением, [From.GetTitledFirstName];;;;;;;;;;;;;x
EVTOPTAplot_event.10;Теряет такую возможность;;;;;;;;;;;;;x
EVTDESCplot_event.11;[Root.GetTitledFirstName], вы совершаете мудрый поступок. Передаю вам подарок, который вы просили, и надеюсь наше сотрудничество будет плодотворным. С уважением, [From.GetTitledFirstName];;;;;;;;;;;;;x
EVTOPTAplot_event.11;Сколько золота!;;;;;;;;;;;;;x
EVTDESCplot_event.12;[Root.GetTitledFirstName], я решил[From.GetEndA], что заговор против персоны [Root.Liege.GetTitledFirstName] не в моих интересах. С уважением, [From.GetTitledFirstName];;;;;;;;;;;;;x
EVTOPTAplot_event.12;Это могло быть выгодно, как знаете;;;;;;;;;;;;;x
EVTTOOLTIPplot_event.1;будет уговариваться вашими агентами;;;;;;;;;;;;;x
EVTDESCplot_event.13;Отличные новости! Член Совета, подкупленный нами, сумел открыть ворота своего сюзерена для нас. Это сделало осаду гораздо менее трудной и кровавой.;;;;;;;;;;;;;x
EVTOPTAplot_event.13;[From.job_physician.GetTitledFirstName] сослужил[From.job_physician.GetEndA] нам хорошую службу;;;;;;;;;;;;;x
EVTOPTBplot_event.13;[From.job_castellan.GetTitledFirstName] сослужил[From.job_castellan.GetEndA] нам хорошую службу;;;;;;;;;;;;;x
EVTOPTCplot_event.13;[From.job_spymaster.GetTitledFirstName] сослужил[From.job_spymaster.GetEndA] нам хорошую службу;;;;;;;;;;;;;x
EVTOPTDplot_event.13;[From.job_marshal.GetTitledFirstName] сослужил[From.job_marshal.GetEndA] нам хорошую службу;;;;;;;;;;;;;x
EVTOPTEplot_event.13;[From.job_chancellor.GetTitledFirstName] сослужил[From.job_chancellor.GetEndA] нам хорошую службу;;;;;;;;;;;;;x
EVTOPTFplot_event.13;[From.job_treasurer.GetTitledFirstName] сослужил[From.job_treasurer.GetEndA] нам хорошую службу;;;;;;;;;;;;;x
opinion_betrayed_loyalty;Преданность;;;;;;;;;;;;;x
opinion_impressed_loyalty;Впечатление;;;;;;;;;;;;;x
opinion_mildly_impressed_loyalty;Впечатление;;;;;;;;;;;;;x
opinion_unimpressed_loyalty;Отсутствие впечатления;;;;;;;;;;;;;x
EVTDESCplot_event.14;AI event: решите попытаться улучшить лояльность или нет;;;;;;;;;;;;;x
assign_mission;Дать задание;;;;;;;;;;;;;x
assign_mission_desc;[Root.GetTitle] [Root.GetFirstNameWithDynasty] находится в Совете своего господина, и вы приобрели [Root.GetHerHis] лояльность. Теперь вы можете назначить миссию.;;;;;;;;;;;;;x
EVTDESCplot_event.15;[FromFrom.GetTitledFirstName] подкуплен[FromFrom.GetEndA], Вы можете назначить одну из этих миссий.;;;;;;;;;;;;;x
EVTOPTAplot_event.15;Пусть [FromFrom.GetSheHe] улучшит ваши отношения с сюзереном;;;;;;;;;;;;;x
EVTTOOLTIPplot_event.16;Попытается улучшить ваши отношения с персонажем [FromFrom.Liege.GetTitledFirstName];;;;;;;;;;;;;x
EVTDESCplot_event.16;В рамках нашей договоренности, [From.GetTitledFirstName] попросил[From.GetEndA] меня улучшить [From.GetHerHis] отношения сюзереном. Я могу попытаться  на следующем заседании совета...;;;;;;;;;;;;;x
EVTOPTAplot_event.16;Мне необходимо выполнить поручение;;;;;;;;;;;;;x
EVTOPTBplot_event.16;Это слишком рискованно;;;;;;;;;;;;;x
EVTTOOLTIPplot_event.17;Уговор есть уговор.;;;;;;;;;;;;;x
EVTTOOLTIPplot_event.18;больше не будет спонсировать вас и разозлится.;;;;;;;;;;;;;x
EVTDESCplot_event.17;На последнем заседании совета я превозносил[Root.GetEndA] достоинства человека, известного как [From.GetTitledFirstName]. Остальные советники казались впечатлёнными моими речами.;;;;;;;;;;;;;x
EVTOPTAplot_event.17;Отличная речь!;;;;;;;;;;;;;x
EVTOPTBplot_event.17;Думаю, [FromFrom.GetHeShe] хорошо справляется.;;;;;;;;;;;;;x
EVTOPTCplot_event.17;Какая нелепость...;;;;;;;;;;;;;x
EVTTOOLTIPplot_event.19;Последует радость;;;;;;;;;;;;;x
EVTTOOLTIPplot_event.23;Последует разочарование в Вас;;;;;;;;;;;;;x
EVTDESCplot_event.18;[Root.GetTitledFirstName], боюсь, наше соглашение стало рискованным и я больше не могу выполнять ваши поручения. Надеюсь, вы меня поймёте. С уважением, [From.GetTitledFirstName];;;;;;;;;;;;;x
EVTOPTAplot_event.18;Но у нас была договоренность!;;;;;;;;;;;;;x
EVTDESCplot_event.19;[FromFromFrom.GetTitledFirstName] горячо восхваляется в Вашей речи. [From.GetTitledFirstName], без сомнений, убеждается и даже не сомневается в словах;;;;;;;;;;;;;x
EVTOPTAplot_event.19;Дело сделано;;;;;;;;;;;;;x
EVTDESCplot_event.20;Отличные новости, [FromFrom.GetTitledFirstName], похоже, умело убеждает персону [From.GetTitledFirstName] в вашей преданности и доблести. [FromFrom.GetFirstName] сообщает, что сюзерен теперь лучшего мнения о Вас.;;;;;;;;;;;;;x
EVTOPTAplot_event.20;[FromFrom.GetHeShe] прекрасно справляется;;;;;;;;;;;;;x
EVTDESCplot_event.21;[From.GetTitledFirstName], кажется, в какой-то мере убеждается вашей речью о персонаже [FromFromFrom.GetTitledFirstName], [From.GetSheHe] несколько раз кивает в знак согласия.;;;;;;;;;;;;;x
EVTOPTAplot_event.21;Будем надеяться, что этого хватит;;;;;;;;;;;;;x
EVTDESCplot_event.22;[FromFrom.GetTitledFirstName], кажется, в какой-то мере убежд[FromFrom.GetNaEn] в вашей преданности. Видимо, [From.GetSheHe] соглас[FromFrom.GetNaEn] с моими словами и высоко ценит вас.;;;;;;;;;;;;;x
EVTOPTAplot_event.22;Это нечто.;;;;;;;;;;;;;x
EVTDESCplot_event.23;[From.GetTitledFirstName] не каза[From.GetLasLsya] убежденн[From.GetOyYm] в добродетели человека, известного как [FromFromFrom.GetTitledFirstName]. [From.GetHeSheCap] был[From.GetEndA] почти d hfplhf;tybb.;;;;;;;;;;;;;x
EVTOPTAplot_event.23;Попытка не пытка;;;;;;;;;;;;;x
EVTDESCplot_event.24;Печальные новости, [FromFrom.GetTitledFirstName] с треском провали[FromFrom.GetLasLsya]. [From.GetTitledFirstName] не был убеждён в вашей добродетели и преданности. Теперь он[From.GetEndA] еще худшего мнения о Вас.;;;;;;;;;;;;;x
EVTOPTAplot_event.24;Одни идиоты;;;;;;;;;;;;;x
EVTDESCplot_event.25;Странно, но [From.GetTitledFirstName] отказывается использовать мою расположенность к персоне [Root.Liege.GetTitledFirstName], чтобы улучшить их отношения.;;;;;;;;;;;;;x
EVTDESCplot_event.26;Только событие цитадели (plot_event.26, plot_events.txt) ;;;;;;;;;;;;;x
EVTDESCplot_event.27;Моя лояльность куплена внешними силами. [Root.Liege.GetTitledFirstName] не потерпит такого прямого предательства. Это очень рискованное положение.;;;;;;;;;;;;;x
EVTOPTAplot_event.27;Чуть больше золота заставит меня чувствовать себя в безопасности;;;;;;;;;;;;;x
EVTOPTBplot_event.27;Я не могу больше рисковать;;;;;;;;;;;;;x
EVTTOOLTIPplot_event.28;Отреагирует на ваше требование;;;;;;;;;;;;;x
EVTOPTCplot_event.27;Все равно рано или поздно они умрут;;;;;;;;;;;;;x
EVTDESCplot_event.28;[Root.GetTitledFirstName], мы работали вместе в наших общих интересах, ведь [From.Liege.GetTitledFirstName] был[From.Liege.GetEndA] целью заговор на протяжении многих дней. Но, увы, риск становится слишком большим, и, я думаю, золото заставило бы меня чувствовать себя спокойнее. С уважением, [From.GetTitledFirstName];;;;;;;;;;;;;x
EVTOPTBplot_event.28;Как можно быть так[From.GetOyIm] жадн[From.GetOyYm];;;;;;;;;;;;;x
EVTTOOLTIPplot_event.30;Будем продолжать договоренность;;;;;;;;;;;;;x
EVTTOOLTIPplot_event.31;Больше не будет выполнять договоренность;;;;;;;;;;;;;x
EVTDESCplot_event.29;[Root.GetTitledFirstName], мы работали вместе в наших общих интересах, ведь [From.Liege.GetTitledFirstName] был[From.Liege.GetEndA] целью заговор на протяжении многих дней. Но, увы, риск становится слишком большим, и, я думаю, золото заставило бы меня чувствовать себя спокойнее. С уважением, [From.GetTitledFirstName] ;;;;;;;;;;;;;x
EVTDESCplot_event.30;[Root.GetTitledFirstName], я посчитал[From.GetEndA] нашу договорённость очень ценной и дополнительная компенсация ей не повредит. С уважением, [From.GetTitledFirstName];;;;;;;;;;;;;x
EVTDESCplot_event.31;[Root.GetTitledFirstName], мне кажется, наши отношения не стоят той цены, которую вы называете. На этом мы завершаем сотрудничество. С уважением, [From.GetTitledFirstName];;;;;;;;;;;;;x
EVTOPTDplot_event.27;Эти опасения безосновательны;;;;;;;;;;;;;x
opinion_fabricate_claims_bribe;Подкуплен[From.GetEndA];;;;;;;;;;;;;x
EVTOPTBplot_event.15;Саботировать работу;;;;;;;;;;;;;x
EVTTOOLTIPplot_event.32a;Будет предложено саботировать отношения с персоной [FromFrom.Liege.GetTitledFirstName];;;;;;;;;;;;;x
EVTTOOLTIPplot_event.32b;Будет предложено провалить изготовление претензий для персонажа [FromFrom.Liege.GetTitledFirstName];;;;;;;;;;;;;x
EVTDESCplot_event.32;В рамках нашей договорённости [From.GetTitledFirstName] попросил[From.GetEndA] меня саботировать задачи, которые поручил[Root.Liege.GetEndA] мне [Root.Liege.GetTitledFirstName].;;;;;;;;;;;;;x
EVTTOOLTIP20110;Будет меньше думать о вашем сюзерене;;;;;;;;;;;;;x
EVTDESCplot_event.33;[Root.GetTitledFirstName], ваша просьба о саботаже работы для моего сюзерена справедлива, я постараюсь выполнить ее. С уважением, [From.GetTitledFirstName] ;;;;;;;;;;;;;x
EVTOPTAplot_event.33;Хитрая схема!;;;;;;;;;;;;;x
EVTTOOLTIPplot_event.32c;Будет поручено посеять информацию о том, что местные лорды проявляют инакомыслие;;;;;;;;;;;;;x
EVTTOOLTIPplot_event.32d;Будет поручено спровоцировать беспорядки в провинции;;;;;;;;;;;;;x
EVTTOOLTIP20215;Будет раздражать вашего сюзерена;;;;;;;;;;;;;x
EVTTOOLTIP20216;Услышит о беспорядках в земле [Root.Location.GetName];;;;;;;;;;;;;x
EVTTOOLTIPplot_event.32e;Будет поручено саботировать строительство в месте их работы;;;;;;;;;;;;;x
EVTTOOLTIP20242a;Будет проинформирован о саботаже в земле [Root.Location.GetName];;;;;;;;;;;;;x
EVTTOOLTIPplot_event.32f;Будет поручено прилагать меньше усилий в обнаружении заговоров против персоны [FromFrom.Liege.GetTitledFirstName];;;;;;;;;;;;;x
EVTTOOLTIPplot_event.32g;Будет поручено обвинить местных лордов в краже технологий;;;;;;;;;;;;;x
EVTTOOLTIP20330a;Будет проинформирован о шпионаже вашего сюзерена в земле [Root.Location.GetName];;;;;;;;;;;;;x
EVTTOOLTIPplot_event.32h;Будет поручено саботировать их шпионские сети;;;;;;;;;;;;;x
EVTTOOLTIPplot_event.32i;Будет поручено саботировать их военные исследования;;;;;;;;;;;;;x
EVTTOOLTIPplot_event.32j;Будет поручено саботировать пополнение рекрутов;;;;;;;;;;;;;x
EVTTOOLTIP20420a;Будет совершать саботаж сбора налогов;;;;;;;;;;;;;x
EVTTOOLTIPplot_event.32k;Будет поручено саботировать образование детей их сюзерена;;;;;;;;;;;;;x
EVTTOOLTIPplot_event.32l;Будет поручено саботировать боевой дух войска их сюзерена;;;;;;;;;;;;;x
EVTTOOLTIPplot_event.32m;Будет поручено саботировать подготовку к зиме;;;;;;;;;;;;;x
obj_hyrkooni_worthy_heir_title;Иметь достойного наследника.;;;;;;;;;;;;;x
obj_hyrkooni_worthy_heir_desc;Как принято среди людей культуры [This.Culture.GetName], ваш наследник должен быть достойным и обладать природными качествами лидера. [This.GetTitledFirstName] желает иметь достойного наследника.;;;;;;;;;;;;;x
EVTTITLEambition.62;Совет Триархов;;;;;;;;;;;;;x
EVTDESCambition.62;Тигры наконец-то вернули себе контроль над городом, и поэтому теперь планируют покорить все другие Валирийские колонии по всему миру. Все, что нужно - это единогласная поддержка Триархов мобилизовать войска земли [Root.PrimaryTitle.GetName].;;;;;;;;;;;;;x
EVTOPTAambition.62;Совет начинается...;;;;;;;;;;;;;x
TOOLTIPambition.63;Триарх [This.GetFirstName] решает, стоит ли поддержать вас.;;;;;;;;;;;;;x
EVTDESCambition.63;Триарх [From.GetFirstName] созвал[From.GetEndA] специальный Совет триумвирата и выдвинул[From.GetEndA] предложение. [From.GetSheHeCap] хочет подтвердить наше право на господство над другими Валирийскими колониями по всему миру. Все, что нужно - это единогласная поддержана в триумвирате идеи мобилизовать войска.;;;;;;;;;;;;;x
EVTOPTAambition.63;Да, мы будем править миром!;;;;;;;;;;;;;x
EVTOPTBambition.63;Нет, я не буду поддерживать эту безрассудную затею;;;;;;;;;;;;;x
EVTDESCambition.64;Совет закончен, и после долгих обсуждений удалось добиться поддержки ваших коллег-Триархов. Провозглашается право господства государства [Root.PrimaryTitle.GetName] над всеми другими Валирийскими колониями. Объявлена мобилизация армии и флота города.;;;;;;;;;;;;;x
EVTOPTAambition.64;Пришло время Тигров!;;;;;;;;;;;;;x
EVTDESCambition.65;Совет окончился, и несмотря на ваши колоссальные уговоры, Вы не смогли получить поддержку обеих ваших коллег-Триархов. Армия государства [Root.PrimaryTitle.GetName] останется в городе.;;;;;;;;;;;;;x
EVTOPTAambition.65;Возможно, нам нужны новые Триархи…;;;;;;;;;;;;;x
EVTDESCambition.66;Тигры получили полный контроль над городом, и Триарх [From.GetFirstName] созвал[From.GetEndA] специальный совет триумвирата. Все три Триарха совместно издали декларацию, которая подтверждает право государства [From.PrimaryTitle.GetName] господствовать над всеми другими Валирийскими колониями по всему миру. Сейчас идет мобилизация армии и флота города.;;;;;;;;;;;;;x
EVTOPTAambition.66;Тигры принесли войну;;;;;;;;;;;;;x
EVTDESCambition.60B;[Root.PrimaryTitle.GetFOA], мы получили новости из города [From.Capital.GetName] что [From.GetTitledFirstName] [From.GetOnlyDynastyName] пров[From.GetEYo]л[From.GetEndA] специальный Совет триумвирата и теперь дела контролируются тиграми.  [From.GetSheHe] убедил[From.GetEndA] их издать декларацию, утверждающую, что [From.PrimaryTitle.GetName] имеет право господствовать над всеми другими Валирийскими колониями по всему миру.;;;;;;;;;;;;;x
call_a_triarch_council;Созвать Совет Триархов;;;;;;;;;;;;;x
call_a_triarch_council_desc;[This.GetTitledFirstName] желает расширить [This.PrimaryTitle.GetName] путем завоевания, и может созвать Совет Трирхов, чтобы попытаться достичь этого.;;;;;;;;;;;;;x
TOOLTIPcall_a_triarch_council;Все три Триарха города являются членами партии Тигра И не наложили вето на вторжение\n;;;;;;;;;;;;;x
TOOLTIPambition.62;Триарх [Root.PrimaryTitle.GetName] вызван[Root.GetEndA] на Совет в столицу [Root.Capital.GetName] для обсуждения запланированного вторжения;;;;;;;;;;;;;x
EVTOPTBambition.65;Кажется, нам не хватает еще одного Триарха;;;;;;;;;;;;;x
TOOLTIPplot_gain_liege_titleBLACKBROTHER;[From.GetTitledFirstName] - черный брат, безжалостный, честолюбивый и надменный\n;;;;;;;;;;;;;x
TOOLTIPplot_gain_liege_titleCAPITAL;[From.GetTitledFirstName] владеет традиционной столицей провинции [This.GetName]\n;;;;;;;;;;;;;x
TOOLTIPplot_gain_liege_titleCULTURE;[From.GetTitledFirstName] имеет такую же культуру, как и традиционная культура земли [This.GetName], И [This.Holder.GetTitledFirstName] принадлежит другой культурной группе\n;;;;;;;;;;;;;x
TOOLTIPplot_gain_liege_titleDYNASTY;Любой прежний обладатель земли [This.GetName] принадлежит дому [From.GetOnlyDynastyName]\n;;;;;;;;;;;;;x
TOOLTIPplot_gain_liege_titleRELATIVE;Один из владетелей земли [This.GetName] пра-прародитель, прародитель или родитель персонажа [From.GetTitledFirstName]\n;;;;;;;;;;;;;x
TOOLTIPplot_gain_vassal_titleCOUNTYA;[This.Holder.GetTitledFirstName] является Верховным Лордом, и лордство [This.GetName] находится за пределами [This.Holder.GetHerHis] де-юре границ\n;;;;;;;;;;;;;x
TOOLTIPplot_gain_vassal_titleDUKEA;[This.GetName] является Верховным Лордством, но [This.Holder.GetTitledFirstName] не удерживает де-юре земли или вассалов этого района\n;;;;;;;;;;;;;x
TOOLTIPplot_gain_vassal_titleDEJURE;[This.GetName] является частью де-юре государства персоны [From.GetTitledFirstName], и более низкого ранга, чем [This.Holder.GetTitledFirstName]\n;;;;;;;;;;;;;x
TOOLTIPplot_gain_vassal_titleCOUNTYB;[This.GetName] - подчиненный второго ранга Верховного Лорда по имени [This.Holder.GetTitledFirstName]\n;;;;;;;;;;;;;x
TOOLTIPplot_gain_vassal_titleCROWNLANDS;[From.GetTitledFirstName] - правитель Семи Королевств, [This.GetName] является частью Королевских земель, и [This.Holder.GetTitledFirstName] имеет титул Короля/Верховного Лорда\n;;;;;;;;;;;;;x
TOOLTIPplot_weaken_fellow_vassalKING;[This.GetTitledFirstName] - Король/Верховный лорд, и обладает верховной властью\n;;;;;;;;;;;;;x
TOOLTIPplot_weaken_fellow_vassalCAPITAL;Столица персонажа [This.GetTitledFirstName] в том же королевстве/регионе, что и [Root.GetName]\n;;;;;;;;;;;;;x
TOOLTIPplot_weaken_fellow_vassalCROWNLAW;Законы короны правителя [This.GetTitledFirstName] со средним авторитетом короны или ниже\n;;;;;;;;;;;;;x
TOOLTIPbecome_exaltedVASSALS;Все вассалы улучшают свое мнение о персонаже [Root.GetTitledFirstName] на §G5§!;;;;;;;;;;;;;x
TOOLTIPplot_gain_liege_titleDRAGONRIDER;[From.GetTitledFirstName] - драконий наездник И [This.Holder.GetTitledFirstName] - не драконий наездник;;;;;;;;;;;;;x
TOOLTIPobj_five_children;Имеет 5 живых детей;;;;;;;;;;;;;x
job_action_sabotage;Саботаж работы;;;;;;;;;;;;;x
job_action_sabotage_desc;Этот персонаж согласился саботировать свои рабочие действия в обмен на выполнение одолжения. Это делает их менее эффективными.;;;;;;;;;;;;;x
TOOLTIPplot_event.33;[From.GetTitledFirstName] сделает всё в лучшем виде и саботирует свою работу;;;;;;;;;;;;;
obj_become_kingsguard_title;Стать Королевским гвардейцем;;;;;;;;;;;;;x
obj_become_kingsguard_desc;[This.GetTitledFirstName] желает примкнуть к Королевской гвардии и отклоняет предложения о браке до тех пор, пока эта амбиция не будет выполнена.;;;;;;;;;;;;;x
