greensight;Зеленовидец;x;;;
greensight_desc;Этому персонажу снится будущее.;x;;;
crow;Ворон;x;;;
crow_desc;Ворон всегда сопровождает этого персонажа.;x;;;
wolf;Волк;x;;;
wolf_desc;Волк всегда сопровождает этого персонажа.;x;;;
whale;Кит;x;;;
whale_desc;Кит плавает у берега, недалеко от этого персонажа.;x;;;
sea_lion;Морской лев;x;;;
sea_lion_desc;Морской лев всегда сопровождает этого персонажа.;x;;;
eagle;Орел;x;;;
eagle_desc;Орел всегда сопровождает этого персонажа.;x;;;
shadowcat;Сумеречный кот;x;;;
shadowcat_desc;Сумеречный кот всегда сопровождает этого персонажа.;x;;;
boar;Дикий кабан;x;;;
boar_desc;Дикий кабан всегда сопровождает этого персонажа.;x;;;
snowbear;Белый медведь;x;;;
snowbear_desc;Белый медведь всегда сопровождает этого персонажа.;x;;;
direwolf;Лютоволк;x;;;
direwolf_desc;Лютоволк всегда сопровождает этого персонажа.;x;;;
dog;Пес;x;;;
dog_desc;Пес всегда сопровождает этого персонажа.;x;;;
brownbear;Бурый медведь;x;;;
brownbear_desc;Бурый медведь всегда сопровождает этого персонажа.;x;;;
EVTDESCskinchanger.1;Ночью меня терзают странные сны. Я не знаю, что делать... Они кажутся мне такими реальными!;x;;;
EVTOPTAskinchanger.1;Я должен спросить кого-нибудь.;x;;;
EVTDESCskinchanger.2;Ваш[FROM.GetEndA] [From.GetRootRelation], [FROM.GetTitledFirstName], говорит вам, что [FROM.GetSheHe] видит странные сны ночью.;x;;;
EVTOPTAskinchanger.2;Сны это сны. Они нереальны.;x;;;
EVTOPTBskinchanger.2;Расскажи мне, что тебе снилось.;x;;;
EVTOPTCskinchanger.2;Это дар Старых Богов!;x;;;
EVTDESCskinchanger.3;М[FROM.GetOyaOy] [From.GetRootRelation] говорит, что это просто какой бред.;x;;;
EVTOPTAskinchanger.3;Я чувствую себя разочарованн[GetOyYm]...;x;;;
EVTDESCskinchanger.4;М[FROM.GetOyaOy] [From.GetRootRelation] сидел[FROM.GetEndA] со мной и слушал[FROM.GetEndA] пересказ моих снов. Может быть, это еще не все?;x;;;
EVTOPTAskinchanger.4;Это заставляет меня чувствовать себя счастлив[GetOyYm].;x;;;
EVTDESCskinchanger.5;М[FROM.GetOyaOy] [From.GetRootRelation] рассказал[FROM.GetEndA] мне о Старых Богах... и о детях леса, которые могли видеть в снах будущее. Теперь я отношусь к снам серьезнее.;x;;;
EVTDESCskinchanger.6;Вчера, на опушке леса я заметил[GetEndA] как волк следит за мной. Это был волк-одиночка. Бедняжка, наверное, проголодался. Я это почти чувствую...;x;;;
EVTOPTAskinchanger.6;Возможно, я долж[GetNaEn] вернуться завтра и посмотреть придет ли он снова.;x;;;
EVTDESCskinchanger.7;Вчера, на опушке леса, я заметил[GetEndA] ворона, следящего за мной. Бедняжка, наверное, проголодался. Я почти чувствую это...;x;;;
EVTOPTAskinchanger.7;Возможно, я долж[GetNaEn] дать ему немного зерна?;x;;;
EVTDESCskinchanger.8;Вчера, на опушке леса, я заметил[GetEndA] орла, следящего за мной. Бедняжка, наверное, проголодался. Я почти чувствую это...;x;;;
EVTOPTAskinchanger.8;Возможно, мне следует покормить его?;x;;;
EVTDESCskinchanger.9;Вчера, на опушке леса, я заметил[GetEndA] сумеречного кота, следящего за мной. Бедняжка, наверное, проголодался. Я почти чувствую это...;x;;;
EVTOPTAskinchanger.9;Возможно, я долж[GetNaEn] вернуться завтра и посмотреть придет ли он снова.;x;;;
EVTDESCskinchanger.10;Вчера, на опушке леса, я заметил[GetEndA] дикого кабана, следящего за мной. Бедняжка, наверное, проголодался. Я почти чувствую это...;x;;;
EVTOPTAskinchanger.10;Возможно, я долж[GetNaEn] вернуться завтра и посмотреть придет ли он снова.;x;;;
EVTDESCskinchanger.11;Вчера, на опушке леса, я заметил[GetEndA] белого медведя. Он не казался агрессивным, и я совсем не испуга[GetLasLsya]. Мне кажется, он не причинит мне вреда. Я почти чувствую это...;x;;;
EVTOPTAskinchanger.11;Возможно, я долж[GetNaEn] вернуться завтра и посмотреть придет ли он снова.;x;;;
EVTDESCskinchanger.12;Вчера, на опушке леса, я заметил[GetEndA] лютоволка, следящего за мной. Волк-одиночка, наверное, проголодался. Я почти чувствую это...;x;;;
EVTOPTAskinchanger.12;Возможно, я долж[GetNaEn] вернуться завтра и посмотреть придет ли он снова.;x;;;
EVTDESCskinchanger.13;Вчера, за пределами замка, я увидел[GetEndA] пса, идущего за мной. Он выглядел одиноким и голодным. Я почти чувствую это...;x;;;
EVTOPTAskinchanger.13;Возможно, я долж[GetNaEn] вернуться завтра и посмотреть придет ли он снова.;x;;;
EVTDESCskinchanger.14;Вчера, на опушке леса, я заметил[GetEndA] бурого медведя. Он не казался агрессивным, и я совсем не испуга[GetLasLsya]. Мне кажется, он не причинит мне вреда. Я почти чувствую это...;x;;;
EVTOPTAskinchanger.14;Возможно, я долж[GetNaEn] вернуться завтра и посмотреть придет ли он снова.;x;;;
suspected_skinchanger;Оборотень;x;;;
suspected_skinchanger_desc;Этот человек - оборотень;x;;;
EVTTOOLTIPskinchanger.1;Я спрошу моего опекуна...;x;;;
EVTDESCskinchanger.15;Простолюдин переминается с ноги на ногу и явно нервничает в вашем присутствии. "Это был оборотень, [Root.PrimaryTitle.GetFOA]!, - говорит он, - я собственными глазами видел, я клянусь, пусть боги покарают меня, если я лгу! [Root.GetSheHeCap] может вселяться в диких зверей. Мне посчастливилось спасти шкуру и бежать!";x;;;
EVTOPTAskinchanger.15;Приведите этого оборотня ко мне!;x;;;
EVTDESCskinchanger.16;"Оборотень удивительно дружелюбен. Прошу прощения, [Root.PrimaryTitle.GetFOA], – [Root.GetSheHe] продолжает говорить, – это всего-лишь суеверия простолюдинов. Я не желаю им вреда, клянусь. Если вы пощадите меня, [Root.PrimaryTitle.GetFOA], я с радостью предоставлю вам свои услуги!";x;;;
EVTOPTAskinchanger.16;Отлично. Вы можете остаться здесь, в городе [Root.Capital.GetName], и служить у меня при дворе.;x;;;
EVTOPTBskinchanger.16;Слова - ветер. Покинь мои владения, варг. Немедленно.;x;;;
EVTOPTCskinchanger.16;Врешь! Отрубить [skinchanger.GetHerHis] голову!;x;;;
EVTOPTDskinchanger.16;Ты думаешь, я в это поверю? Принесите мой меч!;x;;;
EVTTOOLTIPskinchanger.17;визит очень странного гостя.;x;;;
plagued_by_wolfs;Нашествие Волков;x;;;
plagued_by_wolfs_desc;Эта провинция страдает от нашествия волков;x;;;
EVTDESCskinchanger.17;[From.GetManWoman]а предстает перед вами и утверждает, что [From.GetSheHe] - оборотень. Меня изгнали из владений персонажа [From.GetTitledFirstName], этот болван отказался от моих услуг и изгнал со своих земель. Я надеюсь, вы проявите гостеприимство?;x;;;
EVTOPTAskinchanger.17;Какой дурак станет прогонять оборотня? Вы можете остаться.;x;;;
EVTDESCskinchanger.18;"Простолюдин предстал перед вами с очень тревожным видом. "Вы должны нам помочь, [Root.PrimaryTitle.GetFOA]! Волки стали очень хитры и едят все больше. Мы все будем мертвы к концу месяца, если вы не сделаете что-нибудь!";x;;;
EVTOPTAskinchanger.18;[Root.job_marshal.GetTitledFirstName], соберите охотников и разберитесь с волками.;x;;;
EVTOPTBskinchanger.18;Я устрою охоту на волков.;x;;;
EVTOPTCskinchanger.18;Ты боишься парочки щенков? Убирайся с глаз моих!;x;;;
EVTDESCskinchanger.19;Вы ходите по лесу, с копьем в руке, прислушиваясь к каждому шороху. Что-то трещит позади вас и вы разворачиваетесь и встречаетесь лицом к лицу с самым большим волком, которого видели. Он бросается на вас, щелкая широкой челюстью, но ваше копье пронзает его шею. Упавши на землю, волк смотрит на вас, сверкая глазами с почти человеческим разумом и человеческой яростью.;x;;;
EVTOPTAskinchanger.19;Нет, нет... не может быть...;x;;;
EVTDESCskinchanger.20;Ваша охота затянулась. Наступает ночь, и вы начинаете искать путь домой. Вдруг что-то бросается на вас и сбивает с лошади. Огромный волк перегрызает вам горло быстрее, чем вы втыкает меч в его живот. Умирая, он воет и смотрит на вас с почти человеческим разумом и человеческой яростью.;x;;;
EVTOPTAskinchanger.20;Нет, нет... не может быть...;x;;;
EVTDESCskinchanger.22;Мы убили вожака, - говорит [Root.job_marshal.GetTitledFirstName], - волки нас больше не побеспокоят. Это был самый большой волк, которого я когда-либо видел, и самый умный. Мне казалось, что он... ненавидит нас.;x;;;
EVTOPTAskinchanger.22;В любом случае, он уже мертв.;x;;;
EVTDESCskinchanger.21;До вас дошли слухи, что волчья стая прекратила нападать на крестьян.;x;;;
EVTOPTAskinchanger.21;И они думали, что нужна моя помощь!;x;;;
EVTDESCskinchanger.23;С тех пор как вы поступили на службу к человеку [Root.Liege.GetBestName], вы замечали странности за персонажем [Root.Liege.Spouse.GetTitledFirstName]. Вы поклялись служить сюзерену, но обет был дан человеку, а не зверю.;x;;;
EVTOPTAskinchanger.23;Наша любовь растопит зиму!;x;;;
EVTTOOLTIPskinchanger.24;будет вашим!;x;;;
EVTDESCskinchanger.24;Оборотень персонажа [Root.Spouse.GetFirstName], [From.GetFirstName], молод[From.GetAyaOy] [From.GetManWoman]а, проскользнул[From.GetEndA] в ваши покои, пока вы спали. "[Root.GetLordLady], я давно восхищаюсь вами, стоя в тени эт[Root.Spouse.GetOyOgo] несчастн[Root.Spouse.GetOyOgo] [Root.Spouse.GetManWoman]ы, с котор[Root.Spouse.GetOyYm] вы разделяете свою любовь. Прошу вас, разделите любовь со мной и я покажу вам мир, о котором вы никогда и не мечтали...";x;;;
EVTOPTAskinchanger.24;Я думал[GetEndA], ты никогда этого не скажешь!;x;;;
EVTOPTBskinchanger.24;За кого вы меня принимаете?!;x;;;
EVTOPTCskinchanger.24;О, это ужасная ошибка.;x;;;
EVTTOOLTIPskinchanger.25;будет в ярости, если [This.GetSheHe] когда-нибудь узнает...;x;;;
EVTDESCskinchanger.25;Вы хотели нанести неожиданный визит рано утром, но как только вы открыли дверь, видите, что [GetFromRelation] в обьятиях друг[FromFrom.GetOyOgo] [FromFrom.GetManWoman]ы - вашего оборотня по имени [FromFrom.GetFirstName]!;x;;;
EVTOPTAskinchanger.25;[Root.Spouse.GetFirstName], что все это значит?!;x;;;
EVTOPTBskinchanger.25;[FromFrom.GetFirstName], какое предательство, как ты смеешь нарушать свои обеты?!;x;;;
EVTOPTCskinchanger.25;Я... наблюдаю. Вот как. Я буду в своих покоях.;x;;;
EVTTOOLTIPskinchanger.26;будут рады.;x;;;
EVTDESCskinchanger.26;Вы пробуждаетесь, чтобы найти своего мучителя [FromFrom.GetFirstName] и вашего постоянного охранника, [From.GetRootRelation], сидящего на ступеньках темницы и спокойно поедающего яблоко. 'Можете ли вы поверить? - говорит [From.GetSheHe], - [FromFrom.GetSheHe] на самом деле пыта[FromFrom.GetLasLsya] соблазнить меня?';x;;;
EVTOPTAskinchanger.26;Никто не сможет украсть у меня  такую преданн[From.GetUyuOgo] [From.GetManWoman]у, как вы, [From.GetFirstName].;x;;;
EVTTOOLTIPskinchanger.27;влюбляется в вас.;x;;;
EVTDESCskinchanger.27;Вы и [From.GetFirstName] предаётесь утехам в дикой страсти. В какой-то момент вы замечаете, что дверь в покои широко раскрыта и [From.Spouse.GetTitledFirstName] стоит над кроватью с яростью на лице.;x;;;
EVTOPTAskinchanger.27;Это не то, что... ладно, это именно то, чем кажется.;x;;;
EVTTOOLTIPskinchanger.28;будет проводить ночи в смирительной рубашке;x;;;
EVTDESCskinchanger.28;[From.GetTitledFirstName] не обрадова[From.GetLasLsya] вашим достижениям. В итоге вы проводите ночи в смирительной рубашке, [From.GetSheHe] лично стоит на страже, спокойно поедая яблоко. Прийдя на рассвете, [Root.Liege.GetTitledFirstName] найдет вас и, [Root.Liege.GetSheHe] будет очень недоволен.;x;;;
EVTOPTAskinchanger.28;Помилуйте нас боги...;x;;;
EVTDESCskinchanger.29;Вы с оборотнем проводите ночь дикой страсти и засыпаете. Позже вы просыпаетесь и видите, что [GetFromRelation] у вашей кровати. [From.GetSheHeCap] хватает вас за руку и тянет к себе. [Root.GetFirstName] кричит: что все это значит?!;x;;;
EVTOPTAskinchanger.29;Я... Я могу объяснить...;x;;;
EVTDESCskinchanger.30;Вы и оборотень проводите ночь дикой страсти и засыпаете. Позже вы просыпаетесь и видите, что [GetFromRelation] у вашей кровати. [From.GetSheHeCap] стаскивает вашего любовника с кровати. Предатель! Как ты смеешь нарушать свои обеты? Ваш любовник оглядывается. Обеты для людей. Какое зверю до них дело?;x;;;
EVTOPTAskinchanger.30;Это может обернуться плохо!;x;;;
EVTDESCskinchanger.31;[From.GetTitledFirstName] игнорирует вас и идет прямо к вашему любовнику, вытаскивая [From.Spouse.GetHerHis] с кровати. '[From.Spouse.GetFirstName], что это значит?!';x;;;
EVTOPTAskinchanger.31;Это самый подходящий момент, чтобы уйти...;x;;;
EVTDESCskinchanger.32;[From.GetTitledFirstName] стаскивает вас с кровати. [Root.GetFirstName], ты предатель!, - [From.GetSheHe] кричит, - как ты смеешь нарушать свои обеты?;x;;;
EVTOPTAskinchanger.32;Обеты для людей. Какое зверю до них дело?;x;;;
EVTDESCskinchanger.33;Вы и оборотень проводите ночь дикой страсти. Проснувшись, вы видите, что [GetFromRelation] у вашей кровати, в ярости. [From.GetSheHeCap] смотрит на вас двоих, [From.GetHerHis] ярость доходит до предела - затем угасает. "Я... Я вижу, - [From.GetSheHe] говорит, - вот как. Я надеюсь, вы будете счастливы вместе.";x;;;
EVTOPTAskinchanger.33;Пожалуйста, подожди, я могу объяснить...;x;;;
EVTDESCskinchanger.34;[From.GetTitledFirstName] смотрит на вас двоих, [From.GetHerHis] ярость достигает предела, но затем угасает. 'Я... Я вижу, - [From.GetSheHe] говорит, - вот как. Я надеюсь, вы будете счастливы вместе.';x;;;
EVTOPTAskinchanger.34;Вы будете содержать возлюбленную в цепях.;x;;;
EVTDESCskinchanger.35;Вы зовете стражу, которая приводит вам варга, запертого в колодах. Вы садитесь рядом и кусаете яблоко. Придя утром, ваш[From.GetEndA] [GetFromRelation] входит во двор, чтобы найти вас двух. "Ты только представь себе, - говорите Вы, - [From.GetSheHe] в самом деле пыта[From.GetLasLsya] меня соблазнить. Ваш[From.GetEndA] [From.GetRootRelation] ухмыляется, - "никто бы не смог украсть [Root.GetManWoman]у с такой преданностью, как у тебя, [Root.GetFirstName].";x;;;
EVTOPTAskinchanger.35;Возможно, сегодня ночью я найду свою любовь, в конце концов...;x;;;
EVTOPTC320001;Это дар Утонувшего Бога!;x;;;
EVTDESCskinchanger.36;М[From.GetOyaOy] [GetFromRelation] рассказал[From.GetEndA] мне об Утонувшем Боге... и о том, что мои предки могли видеть будущее. Теперь я отношусь к своим снам серьезнее.;x;;;
EVTDESCskinchanger.37;Вчера, после рыбной ловли в открытом море, я заметил[GetEndA] странного морского льва, шедшего за мной вдоль побережья. Бедняжка хотел рыбы. Я почти это чувствую...;x;;;
EVTOPTAskinchanger.37;Возможно, мне стоит прийти сюда завтра и посмотреть, будет ли морской лев там.;x;;;
EVTDESCskinchanger.38;Вчера, отплывая от берега, я заметил[GetEndA] кита, плавающего рядом с моим кораблем. Это очень любопытно...;x;;;
EVTOPTAskinchanger.38;Возможно, я долж[GetNaEn] протянуть руку и дотронуться до Великого Левитана?;x;;;
EVTOPTC321001;Старые пути.;x;;;
EVTDESCskinchanger.39;М[From.GetOyaOy] [GetFromRelation] рассказал[From.GetEndA] мне о старых обычаях, о том как мои предки были людьми, которым снились сны о будущем. Теперь я буду относиться к своим снам более серьезно.;x;;;
EVTDESCskinchanger.40;Вчера, прогуливаясь, я заметил[GetEndA] собаку, которая следовала за мной. Она выглядела брошенной и одинокой, бедняжка по всей видимости была голодна. Я почти чувствую это...;x;;;
EVTOPTAskinchanger.40;Возможно, я долж[GetNaEn] вернуться завтра и посмотреть, вдруг она все еще там.;x;;;
AnimalCompanion;животное-спутник;x;;;
AnimalCompanioncrow;ворон;x;;;
AnimalCompanionwolf;волк;x;;;
AnimalCompanionsea_lion;морской лев;x;;;
AnimalCompanionwhale;кит;x;;;
AnimalCompanioneagle;орел;x;;;
AnimalCompanionshadowcat;сумеречный кот;x;;;
AnimalCompanionboar;дикий кабан;x;;;
AnimalCompanionsnowbear;белый медведь;x;;;
AnimalCompaniondirewolf;лютоволк;x;;;
AnimalCompaniondog;пёс;x;;;
AnimalCompanionbrownbear;бурый медведь;x;;;
AnimalCompanionpet_hunting_dog;охотничий пёс;x;;;
AnimalCompanionpet_cat;кот;x;;;
AnimalCompanionnomad_warhorse;боевой конь;x;;;
AnimalCompanionpet_owl;сова;x;;;
AnimalCompanionpet_hunting_eagle;охотничий орел;x;;;
AnimalCompaniondirewolf;лютоволк, [This.direwolf_name.GetFirstName],;x;;;
AnimalCompanionraven;ворон;x;;;
NAME_DIREWOLF_MESSAGE_LOG;Как бы вы хотели назвать своего лютоволка?;x;;;
NAME_CAT_MESSAGE_LOG;Как бы вы хотели назвать своего кота?;x;;;
NAME_DOG_MESSAGE_LOG;Как бы вы хотели назвать свою собаку?;x;;;
raven;Ворон всегда следует за этим человеком.;;;;;;;;;;;;;x
raven_desc;Ворон всегда следует за этим человеком.;;;;;;;;;;;;;x
EVTOPTA3200003;Это звучит чудесно;;;;;;;;;;;;;x
